mode,index,elapsed_min,gpu_util
async,0,50.59946981564044,79.53333535273983
async,0,50.80195018862328,74.01666010359556
async,0,51.104263852787774,66.86666868607317
async,0,51.12131873428415,66.84998838841264
async,0,51.40700124071615,61.29999293207726
async,0,51.188419364705666,66.99998990296751
async,0,51.4748698704597,61.64999646603863
async,0,51.609514717118046,63.83333838184957
async,0,51.62628490921056,63.73333737214632
async,0,51.69367022903594,63.249992427225635
async,0,51.71048014523132,63.96665959874393
async,0,51.72733640621338,63.31667322973778
async,0,51.90713431646074,65.71665707448581
async,0,52.10944917234832,67.63333636244307
async,0,52.21061984165973,66.33332323630086
async,0,52.22737017170081,66.5166651521118
async,0,52.24411388105809,66.48332475085573
async,0,52.260937038621094,65.83333838184957
async,0,52.31155216635395,67.43333434303658
async,0,52.32830249639504,66.88332878966871
async,0,52.3452845503695,66.48332475085573
async,0,52.395681195536596,67.21667222003452
async,0,52.447236460370576,66.88332878966871
async,0,52.430102130668466,67.26667272488615
async,0,52.46409934203644,67.09999091267076
async,0,52.51529708994464,68.400004038813
async,0,52.59916791245867,67.86665858904068
async,0,52.649531454206716,68.0
async,0,52.800516148509885,69.8833388867012
async,0,52.817299581970026,69.7999979805935
async,0,52.93556485688068,71.33333333333333
async,0,52.952315186921766,71.26667272488615
async,0,53.05348585623317,72.5166651521118
async,0,53.07061356525147,72.30000302910975
async,0,53.10474981097948,71.4833348478882
async,0,53.13848219499503,72.46666464726017
async,0,53.273067455499074,74.18332172174598
async,0,53.289850888959215,73.83333838184957
async,0,53.32364947981287,74.56666565696342
async,0,53.34141939516081,75.43333434303658
async,0,53.391782936908854,74.2000020194065
async,0,53.425316700410086,73.01667020062804
async,0,53.475885483356265,73.96665959874393
async,0,53.492946985536456,74.15000151455487
async,0,53.5097304189966,73.66665656963418
async,0,53.543383354806416,72.93332929452033
async,0,53.57706939403529,74.4333242460041
